Id,RouteId,ImageName,Distress_Class,BoundingBox,File_Path
1039,34,2022_12_19_13_16_44_495300_RIM.jpg,"Longitudinal Joint","[508.0, 73.0, 1053.0, 45.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road\2022_12_19_entrance__To__exitD_Lane1_LHS//Processed_RIM//2022_12_19_13_16_44_495300_RIM.jpg
1368,34,2022_12_19_13_16_48_921462_RIM.jpg,"Longitudinal Cracks","[1.0, 2.0, 382.0, 56.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road\2022_12_19_entrance__To__exitD_Lane1_LHS//Processed_RIM//2022_12_19_13_16_48_921462_RIM.jpg
1369,34,2022_12_19_13_16_48_921462_RIM.jpg,"Longitudinal Cracks","[579.0, -2.0, 729.0, 47.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road\2022_12_19_entrance__To__exitD_Lane1_LHS//Processed_RIM//2022_12_19_13_16_48_921462_RIM.jpg
1370,34,2022_12_19_13_16_48_921462_RIM.jpg,"Transverse Cracks","[1230.0, 16.0, 25.0, 113.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road\2022_12_19_entrance__To__exitD_Lane1_LHS//Processed_RIM//2022_12_19_13_16_48_921462_RIM.jpg
1371,34,2022_12_19_13_16_51_105621_RIM.jpg,"Longitudinal Cracks","[1192.0, 30.0, 369.0, 30.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road\2022_12_19_entrance__To__exitD_Lane1_LHS//Processed_RIM//2022_12_19_13_16_51_105621_RIM.jpg
1408,34,2022_12_19_13_16_55_296412_RIM.jpg,"Longitudinal Joint","[2.0, 7.0, 1233.0, 47.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road\2022_12_19_entrance__To__exitD_Lane1_LHS//Processed_RIM//2022_12_19_13_16_55_296412_RIM.jpg
853,35,2022_12_19_13_29_22_978325_RIM.jpg,"Transverse Cracks","[289.0, 2.0, 89.0, 128.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_22_978325_RIM.jpg
856,35,2022_12_19_13_29_35_803026_RIM.jpg,"Unclassified Cracks","[1002.0, 2.0, 249.0, 128.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_35_803026_RIM.jpg
858,35,2022_12_19_13_29_41_023066_RIM.jpg,"Unclassified Cracks","[736.0, 5.0, 165.0, 125.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_41_023066_RIM.jpg
859,35,2022_12_19_13_29_43_123448_RIM.jpg,"Unclassified Cracks","[5.0, 1.0, 108.0, 129.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_43_123448_RIM.jpg
860,35,2022_12_19_13_29_45_169975_RIM.jpg,"Alligator Cracking","[1433.0, 3.0, 130.0, 127.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_45_169975_RIM.jpg
861,35,2022_12_19_13_29_47_242432_RIM.jpg,"Transverse Cracks","[757.0, -1.0, 89.0, 131.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_47_242432_RIM.jpg
864,35,2022_12_19_13_29_54_275622_RIM.jpg,"Transverse Cracks","[935.0, 1.0, 48.0, 129.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_54_275622_RIM.jpg
865,35,2022_12_19_13_29_55_881328_RIM.jpg,"Transverse Cracks","[1344.0, 6.0, 98.0, 124.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_55_881328_RIM.jpg
866,35,2022_12_19_13_29_57_509972_RIM.jpg,"Transverse Cracks","[252.0, 9.0, 40.0, 121.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_57_509972_RIM.jpg
867,35,2022_12_19_13_30_08_427773_RIM.jpg,"Transverse Cracks","[697.0, -2.0, 83.0, 132.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_08_427773_RIM.jpg
868,35,2022_12_19_13_30_45_879610_RIM.jpg,"Transverse Cracks","[1082.0, 3.0, 57.0, 127.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_45_879610_RIM.jpg
869,35,2022_12_19_13_30_45_879610_RIM.jpg,"Longitudinal Joint","[581.0, 27.0, 491.0, 37.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_45_879610_RIM.jpg
870,35,2022_12_19_13_30_50_149191_RIM.jpg,"Transverse Cracks","[567.0, -1.0, 52.0, 131.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_50_149191_RIM.jpg
871,35,2022_12_19_13_31_04_854861_RIM.jpg,"Transverse Cracks","[342.0, 2.0, 87.0, 128.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_31_04_854861_RIM.jpg
872,35,2022_12_19_13_31_07_720198_RIM.jpg,"Longitudinal Joint","[866.0, 17.0, 697.0, 45.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_31_07_720198_RIM.jpg
875,35,2022_12_19_13_31_13_542626_RIM.jpg,"Transverse Cracks","[904.0, 12.0, 53.0, 118.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_31_13_542626_RIM.jpg
876,35,2022_12_19_13_31_15_066550_RIM.jpg,"Transverse Cracks","[504.0, 3.0, 61.0, 127.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_31_15_066550_RIM.jpg
877,35,2022_12_19_13_31_18_081487_RIM.jpg,"Transverse Cracks","[1034.0, -1.0, 75.0, 131.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_31_18_081487_RIM.jpg
878,35,2022_12_19_13_31_23_669542_RIM.jpg,"Transverse Cracks","[1195.0, -2.0, 53.0, 132.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_31_23_669542_RIM.jpg
879,35,2022_12_19_13_31_26_397247_RIM.jpg,"Transverse Cracks","[802.0, 1.0, 72.0, 129.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_31_26_397247_RIM.jpg
880,35,2022_12_19_13_31_26_397247_RIM.jpg,"Transverse Cracks","[327.0, -1.0, 82.0, 131.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_31_26_397247_RIM.jpg
881,35,2022_12_19_13_31_32_672464_RIM.jpg,"Transverse Cracks","[965.0, 1.0, 65.0, 129.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_31_32_672464_RIM.jpg
883,35,2022_12_19_13_32_20_536454_RIM.jpg,ravelling,"[2.0, -2.0, 563.0, 132.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_32_20_536454_RIM.jpg
887,35,2022_12_19_13_32_28_678678_RIM.jpg,"Unclassified Cracks","[387.0, -2.0, 636.0, 132.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_32_28_678678_RIM.jpg
888,35,2022_12_19_13_34_09_075172_RIM.jpg,"Transverse Cracks","[496.0, 6.0, 99.0, 124.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_34_09_075172_RIM.jpg
889,35,2022_12_19_13_34_09_075172_RIM.jpg,"Unclassified Cracks","[1080.0, 5.0, 224.0, 125.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_34_09_075172_RIM.jpg
890,35,2022_12_19_13_34_11_593437_RIM.jpg,"Transverse Cracks","[884.0, 0.0, 57.0, 130.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_34_11_593437_RIM.jpg
891,35,2022_12_19_13_35_15_008835_RIM.jpg,"Transverse Cracks","[995.0, 4.0, 41.0, 126.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_35_15_008835_RIM.jpg
892,35,2022_12_19_13_35_33_252045_RIM.jpg,"Transverse Cracks","[270.0, -2.0, 63.0, 131.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_35_33_252045_RIM.jpg
1040,35,2022_12_19_13_29_22_978325_RIM.jpg,"Transverse Cracks","[1111.0, 0.0, 26.0, 130.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_22_978325_RIM.jpg
1041,35,2022_12_19_13_29_41_023066_RIM.jpg,"Longitudinal Cracks","[961.0, 5.0, 581.0, 45.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_41_023066_RIM.jpg
1042,35,2022_12_19_13_29_41_023066_RIM.jpg,"Longitudinal Joint","[2.0, 11.0, 721.0, 28.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_41_023066_RIM.jpg
1046,35,2022_12_19_13_29_49_068548_RIM.jpg,"Longitudinal Cracks","[4.0, 8.0, 355.0, 35.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_49_068548_RIM.jpg
1048,35,2022_12_19_13_29_49_068548_RIM.jpg,"Longitudinal Cracks","[1212.0, 14.0, 351.0, 54.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_49_068548_RIM.jpg
1049,35,2022_12_19_13_29_50_877710_RIM.jpg,"Longitudinal Joint","[4.0, 4.0, 1032.0, 27.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_50_877710_RIM.jpg
1050,35,2022_12_19_13_29_50_877710_RIM.jpg,"Longitudinal Cracks","[1057.0, 4.0, 495.0, 38.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_50_877710_RIM.jpg
1051,35,2022_12_19_13_29_52_635010_RIM.jpg,"Longitudinal Joint","[3.0, 52.0, 265.0, 34.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_52_635010_RIM.jpg
1052,35,2022_12_19_13_29_52_635010_RIM.jpg,"Longitudinal Joint","[295.0, 5.0, 590.0, 54.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_52_635010_RIM.jpg
1053,35,2022_12_19_13_29_52_635010_RIM.jpg,"Longitudinal Joint","[895.0, 6.0, 668.0, 25.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_52_635010_RIM.jpg
1054,35,2022_12_19_13_29_55_881328_RIM.jpg,"Longitudinal Joint","[2.0, 47.0, 576.0, 54.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_55_881328_RIM.jpg
1055,35,2022_12_19_13_29_57_509972_RIM.jpg,"Longitudinal Joint","[3.0, 11.0, 706.0, 25.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_57_509972_RIM.jpg
1056,35,2022_12_19_13_29_57_509972_RIM.jpg,"Longitudinal Joint","[732.0, 19.0, 826.0, 53.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_57_509972_RIM.jpg
1057,35,2022_12_19_13_29_58_962088_RIM.jpg,"Longitudinal Joint","[3.0, 15.0, 1548.0, 23.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_58_962088_RIM.jpg
1058,35,2022_12_19_13_29_58_962088_RIM.jpg,"Transvere Joint","[1007.0, 3.0, 26.0, 127.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_29_58_962088_RIM.jpg
1059,35,2022_12_19_13_30_00_388274_RIM.jpg,"Transvere Joint","[382.0, 0.0, 18.0, 130.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_00_388274_RIM.jpg
1060,35,2022_12_19_13_30_00_388274_RIM.jpg,"Longitudinal Joint","[3.0, 4.0, 1557.0, 37.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_00_388274_RIM.jpg
1061,35,2022_12_19_13_30_01_886268_RIM.jpg,"Longitudinal Joint","[6.0, 12.0, 845.0, 24.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_01_886268_RIM.jpg
1062,35,2022_12_19_13_30_01_886268_RIM.jpg,"Longitudinal Joint","[861.0, 5.0, 702.0, 25.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_01_886268_RIM.jpg
1063,35,2022_12_19_13_30_01_886268_RIM.jpg,"Transvere Joint","[316.0, 0.0, 23.0, 130.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_01_886268_RIM.jpg
1064,35,2022_12_19_13_30_03_468037_RIM.jpg,"Transvere Joint","[699.0, 2.0, 25.0, 127.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_03_468037_RIM.jpg
1065,35,2022_12_19_13_30_03_468037_RIM.jpg,"Transvere Joint","[1324.0, 5.0, 28.0, 125.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_03_468037_RIM.jpg
1066,35,2022_12_19_13_30_03_468037_RIM.jpg,"Transverse Cracks","[72.0, 2.0, 24.0, 128.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_03_468037_RIM.jpg
1067,35,2022_12_19_13_30_03_468037_RIM.jpg,"Longitudinal Joint","[3.0, 28.0, 1059.0, 27.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_03_468037_RIM.jpg
1068,35,2022_12_19_13_30_03_468037_RIM.jpg,"Longitudinal Joint","[1073.0, 19.0, 490.0, 22.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_03_468037_RIM.jpg
1069,35,2022_12_19_13_30_05_089700_RIM.jpg,"Longitudinal Joint","[-1.0, 12.0, 602.0, 36.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_05_089700_RIM.jpg
1070,35,2022_12_19_13_30_05_089700_RIM.jpg,"Longitudinal Joint","[614.0, 30.0, 949.0, 24.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_05_089700_RIM.jpg
1071,35,2022_12_19_13_30_06_787161_RIM.jpg,"Longitudinal Joint","[-2.0, 9.0, 1565.0, 20.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_06_787161_RIM.jpg
1072,35,2022_12_19_13_30_06_787161_RIM.jpg,"Transvere Joint","[743.0, 2.0, 21.0, 128.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_06_787161_RIM.jpg
1073,35,2022_12_19_13_30_08_427773_RIM.jpg,"Longitudinal Joint","[-2.0, 22.0, 656.0, 32.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_08_427773_RIM.jpg
1074,35,2022_12_19_13_30_08_427773_RIM.jpg,"Longitudinal Joint","[666.0, 4.0, 897.0, 30.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_08_427773_RIM.jpg
1075,35,2022_12_19_13_30_10_122241_RIM.jpg,"Transvere Joint","[134.0, -2.0, 28.0, 132.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_10_122241_RIM.jpg
1076,35,2022_12_19_13_30_10_122241_RIM.jpg,"Transvere Joint","[1221.0, -2.0, 20.0, 132.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_10_122241_RIM.jpg
1077,35,2022_12_19_13_30_10_122241_RIM.jpg,"Longitudinal Joint","[3.0, 56.0, 819.0, 25.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_10_122241_RIM.jpg
1078,35,2022_12_19_13_30_10_122241_RIM.jpg,"Longitudinal Joint","[833.0, 32.0, 727.0, 30.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_10_122241_RIM.jpg
1079,35,2022_12_19_13_30_11_813717_RIM.jpg,"Longitudinal Joint","[4.0, 56.0, 1559.0, 28.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_11_813717_RIM.jpg
1080,35,2022_12_19_13_30_13_453332_RIM.jpg,"Longitudinal Joint","[2.0, 33.0, 1561.0, 47.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_13_453332_RIM.jpg
1081,35,2022_12_19_13_30_15_201657_RIM.jpg,"Longitudinal Joint","[5.0, 25.0, 1558.0, 31.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_15_201657_RIM.jpg
1082,35,2022_12_19_13_30_15_201657_RIM.jpg,"Transvere Joint","[483.0, 1.0, 23.0, 129.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_15_201657_RIM.jpg
1083,35,2022_12_19_13_30_15_201657_RIM.jpg,"Transvere Joint","[1030.0, 6.0, 22.0, 124.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_15_201657_RIM.jpg
1084,35,2022_12_19_13_30_17_046722_RIM.jpg,"Transvere Joint","[950.0, 2.0, 25.0, 128.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_17_046722_RIM.jpg
1085,35,2022_12_19_13_30_17_046722_RIM.jpg,"Longitudinal Joint","[4.0, 26.0, 1550.0, 32.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_17_046722_RIM.jpg
1086,35,2022_12_19_13_30_18_921707_RIM.jpg,"Longitudinal Joint","[-2.0, 32.0, 1560.0, 25.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_18_921707_RIM.jpg
1087,35,2022_12_19_13_30_21_047023_RIM.jpg,"Longitudinal Joint","[-2.0, 45.0, 1565.0, 18.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_21_047023_RIM.jpg
1088,35,2022_12_19_13_30_23_526392_RIM.jpg,"Longitudinal Joint","[5.0, 25.0, 883.0, 36.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_23_526392_RIM.jpg
1089,35,2022_12_19_13_30_23_526392_RIM.jpg,"Longitudinal Joint","[903.0, 34.0, 656.0, 34.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Narsinghi_to_puppalguda_road_2\2022_12_19_entranceA__To__exit_Lane1_LHS//Processed_RIM//2022_12_19_13_30_23_526392_RIM.jpg
